pelagios_temp_id;maphist_label;recogito_mapping;recogito_gazetteer_label;lat;lng;recogito_status;modified_by;modified_at;
2423-1359;mandrea;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:24:45+0100;
2424-1361;janicari / graniza / lanizar;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:24:56+0100;
2425-1364;(porta de) troia;http://www.wikidata.org/wiki/Q22647;ТРОЯ;39.9575;26.2389;VERIFIED;pau;2015-02-13T13:25:22+0100;
2426-1365;scorpiata;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:25:31+0100;
2427-1367;s.XXX / trenta;http://pleiades.stoa.org/places/550870;Satnioeis fl.;39.75;26.25;VERIFIED;pau;2015-02-13T13:27:47+0100;
2428-1368;carpathia sinus;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:28:08+0100;
2429-1368;thelmesus;http://www.wikidata.org/wiki/Q1145385;TELMESSOS;36.6183;29.1178;VERIFIED;pau;2015-02-13T13:28:19+0100;
2430-1368;maditum sin.;http://www.wikidata.org/wiki/Q1023153;ЕДЖЕАБАТ;40.0172;26.3564;VERIFIED;pau;2015-02-13T13:28:32+0100;
2431-1368;izule de sca;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:28:35+0100;
2432-1369;mortani;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:28:48+0100;
2433-1370;gulfo de landrimiti;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:29:44+0100;
2434-1372;s.nastasia;http://www.wikidata.org/wiki/Q793377;AYVACIK;39.6011;26.4047;VERIFIED;pau;2015-02-13T13:30:00+0100;
2435-1373;san zorzo;http://pleiades.stoa.org/places/550408;Ag. Georgios;39.0286;26.6113;VERIFIED;pau;2015-02-13T13:30:57+0100;
2436-1373;ermes fl.;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:31:19+0100;
2437-1373;pergami civ.;http://www.wikidata.org/wiki/Q18986;PERGAMUM;39.1167;27.1833;VERIFIED;pau;2015-02-13T13:31:30+0100;
2438-1374;logulrini / lorgolico / lalca;http://www.wikidata.org/wiki/Q992364;DIKILI;39.0708;26.89;VERIFIED;pau;2015-02-13T13:31:39+0100;
2439-1374;colfo coromifi = golfo?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:31:58+0100;
2440-1376;martelazo/ monnlago(?);;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:32:07+0100;
2441-1376;lec sinus;http://www.wikidata.org/wiki/Q272583;CANDARLI;38.9378;26.9328;VERIFIED;pau;2015-02-13T13:32:17+0100;
2442-1377;lalea;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:32:29+0100;
2443-1378;cristo / castro / caltresa;http://www.wikidata.org/wiki/Q272583;CANDARLI;38.9378;26.9328;VERIFIED;pau;2015-02-13T13:32:42+0100;
2444-1379;carianoso ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:34:34+0100;
2445-1379;merin?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:34:36+0100;
2446-1380;(dcolta) ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:34:38+0100;
2447-1380;p.rogua;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:34:40+0100;
2448-1381;FOYA;http://www.wikidata.org/wiki/Q1921294;;38.6667;26.7667;VERIFIED;pau;2015-02-13T13:34:50+0100;
2449-1381;foggia nova / olianova;http://www.wikidata.org/wiki/Q3397466;;38.7333;26.8333;VERIFIED;pau;2015-02-13T13:35:06+0100;
2450-1382;gulffo de smire;http://www.wikidata.org/wiki/Q1536377;GOLF VON SMYRNA;38.4833;26.8167;VERIFIED;pau;2015-02-13T13:35:51+0100;
2451-1382;curaro;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:36:00+0100;
2452-1382;porto de varia;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:36:03+0100;
2453-1382;lena;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:36:05+0100;
2454-1382;orgeni;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:36:07+0100;
2455-1383;SMIRNE;http://www.wikidata.org/wiki/Q35997;SMIRNA;38.4333;27.15;VERIFIED;pau;2015-02-13T13:36:15+0100;
2456-1383;grossofitica;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:36:23+0100;
2457-1383;p.seico;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:36:29+0100;
2458-1384;lauro / loro;http://www.wikidata.org/wiki/Q996670;URLA;38.3222;26.7647;VERIFIED;pau;2015-02-13T13:36:38+0100;
2459-1385;stellar;http://pleiades.stoa.org/places/599518;Arkonnesos Ins.;36.9739;27.4625;VERIFIED;pau;2015-02-13T13:37:38+0100;
2460-1385;portu [ ]nto;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:37:41+0100;
2461-1386;pasago;http://www.wikidata.org/wiki/Q217720;TSCHESME;38.32;26.3053;VERIFIED;pau;2015-02-13T13:37:49+0100;
2462-1386;nife;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:38:08+0100;
2463-1386;porto dianata;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:38:17+0100;
2464-1386;c.de spilli;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:38:18+0100;
2465-1387;sar portus;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:38:20+0100;
2466-1387;spiti portus;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:38:51+0100;
2467-1387;dardauro;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:39:19+0100;
2468-1387;cauo doro;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:39:22+0100;
2469-1387;calira;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:39:30+0100;
2470-1388;p.sosonta / soxero;http://www.wikidata.org/wiki/Q2670815;SEFERIHISAR;38.2;26.8333;VERIFIED;pau;2015-02-13T13:39:40+0100;
2471-1388;sornasari;http://www.wikidata.org/wiki/Q2670815;SEFERIHISAR;38.2;26.8333;VERIFIED;pau;2015-02-13T13:39:47+0100;
2472-1388;portu [ ]usquestio ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:39:50+0100;
2473-1389;lacolica;http://www.wikidata.org/wiki/Q4824211;DOĞANBEY;37.6186;27.1808;VERIFIED;pau;2015-02-13T13:40:03+0100;
2474-1389;caldanum cap;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:40:14+0100;
2475-1389;castori villa;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:40:16+0100;
2476-1389;sardis civ.;http://pleiades.stoa.org/places/550867;Sardis/Hyde?;38.4883;28.0403;VERIFIED;pau;2015-02-13T13:40:53+0100;
2477-1389;philadelphia;http://pleiades.stoa.org/places/550822;Philadelpheia;38.35;28.5167;VERIFIED;pau;2015-02-13T13:40:43+0100;
2478-1389;tiathira civ.;http://www.wikidata.org/wiki/Q209905;AKHISAR;38.9167;27.8333;VERIFIED;pau;2015-02-13T13:41:16+0100;
2479-1389;fiella vicus;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:41:28+0100;
2480-1389;spartim port.;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:41:32+0100;
2481-1389;hereticorum sinus;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:41:46+0100;
2482-1389;strogulus;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:41:47+0100;
2483-1389;melanitorum sinus;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:42:03+0100;
2484-1390;belueder;http://www.wikidata.org/wiki/Q4882211;BELEVI;38.0167;27.45;VERIFIED;pau;2015-02-13T13:42:13+0100;
2485-1390;carsi;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:42:20+0100;
2486-1391;scala nova;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:42:32+0100;
2487-1392;ALTOLOGO;http://www.wikidata.org/wiki/Q47611;EFEZE;37.9397;27.3486;VERIFIED;pau;2015-02-13T13:42:42+0100;
2488-1392;ephesus / effesiana;http://www.wikidata.org/wiki/Q47611;EFEZE;37.9397;27.3486;VERIFIED;pau;2015-02-13T13:42:56+0100;
2489-1393;ripa?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:43:04+0100;
2490-1394;sigilla / silli;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:43:14+0100;
2491-1395;chipo;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:43:22+0100;
2492-1396;metre;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:43:24+0100;
2493-1397;PALLATIA / palatigoa / palangua;http://www.wikidata.org/wiki/Q169460;MILETOS;37.5311;27.2756;VERIFIED;pau;2015-02-13T13:43:34+0100;
2494-1398;i.sancta panaia / t.sanapi?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:43:43+0100;
2495-1398;foce de luraeuoro ??;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:43:45+0100;
2496-1398;p.eusanno;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:43:53+0100;
2497-1398;p.cristianio? / xamo;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:44:06+0100;
2498-1399;g.delanso;http://www.wikidata.org/wiki/Q924252;MILAS;37.3167;27.7833;VERIFIED;pau;2015-02-13T13:44:23+0100;
2499-1400;lagroli;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:44:41+0100;
2500-1401;cavali;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:20:26+0100;
2501-1401;p.bardonoli;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:20:27+0100;
2502-1401;zumonta / zumenezi;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:21:34+0100;
2503-1402;dardanelo;http://www.wikidata.org/wiki/Q199712;CANAKKALE;40.15;26.4;VERIFIED;ada;2015-02-11T13:21:52+0100;
2504-1402;agnella / angelo;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:25:56+0100;
2505-1403;lesteri;http://www.wikidata.org/wiki/Q172267;BODRUM;37.0394;27.4292;VERIFIED;ada;2015-02-11T13:28:41+0100;
2506-1403;g.de san polo;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:31:28+0100;
2507-1405;stroulo;http://www.wikidata.org/wiki/Q12884897;ΣΤΡΟΓΓΥΛΉ ΝΙΣΎΡΟΥ;36.6808;27.1797;VERIFIED;ada;2015-02-11T13:32:20+0100;
2508-1405;g.de liertuer?;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:33:02+0100;
2509-1405;g.de betici;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:33:35+0100;
2510-1405;[]ucriui ?;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:33:52+0100;
2511-1405;exi passara;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:34:07+0100;
2512-1406;petruni;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:34:58+0100;
2513-1407;g.s.coxmon;http://pleiades.stoa.org/places/599706;Kerameios/Doridis Sinus;36.75;27.25;VERIFIED;ada;2015-02-11T13:37:53+0100;
2514-1409;statea;http://www.wikidata.org/wiki/Q947051;達特恰;36.7283;27.6869;VERIFIED;ada;2015-02-11T13:41:23+0100;
2515-1413;c.de volpe;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:43:15+0100;
2516-1413;simie;http://www.wikidata.org/wiki/Q429430;;36.5989;27.8342;VERIFIED;ada;2015-02-11T13:43:36+0100;
2517-1414;c.non;http://www.wikidata.org/wiki/Q2470666;KIZIL KULE;36.5364;31.9983;VERIFIED;ada;2015-02-11T13:45:13+0100;
2518-1414;chauo sidera;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:46:22+0100;
2519-1415;c.cesto;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:47:09+0100;
2520-1417;anconitam / annconeta;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:49:05+0100;
2521-1418;marmara;http://www.wikidata.org/wiki/Q209908;MARMARIS;36.8564;28.2711;VERIFIED;ada;2015-02-11T13:50:55+0100;
2522-1418;mala portus;;;;;AMBIGUOUS;ada;2015-02-11T13:51:25+0100;
2523-1419;traquia;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:52:09+0100;
2524-1419;gamisa / camixa;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T13:56:33+0100;
2525-1420;piscopia;http://www.wikidata.org/wiki/Q898718;PISKOPI;36.4333;27.3667;VERIFIED;ada;2015-02-11T13:57:06+0100;
2526-1421;linosa / la rosa;http://www.wikidata.org/wiki/Q6977885;YILANCIK ADA;36.7733;28.4392;VERIFIED;ada;2015-02-11T13:58:08+0100;
2527-1421;la mua;;;;;NO_SUITABLE_MATCH;ada;2015-02-11T14:00:32+0100;
2528-1422;aquia / la via;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:48:32+0100;
2529-1422;stinayhe sinus;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:46:18+0100;
2530-1422;marchiano portus;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:46:34+0100;
2531-1424;metireme;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:47:00+0100;
2532-1425;copis;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:47:21+0100;
2533-1426;g.de macri;http://www.wikidata.org/wiki/Q1536321;FETHIYE KÖRFEZI;36.6333;28.9667;VERIFIED;ada;2015-02-13T11:48:04+0100;
2534-1427;c.trachili / tranquillo;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:49:18+0100;
2535-1428;pertichee port;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:49:27+0100;
2536-1428;c.de pernixe;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:49:47+0100;
2537-1429;g.chalamata;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T11:50:11+0100;
2538-1430;patera;http://www.wikidata.org/wiki/Q233121;PATARA;36.2603;29.3142;VERIFIED;ada;2015-02-13T11:52:03+0100;
2539-1430;isule de ledone;;;;;AMBIGUOUS;ada;2015-02-13T11:54:59+0100;
2540-1430;seridaui;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T12:01:56+0100;
2541-1430;p.samargo ?;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T12:02:18+0100;
2542-1430;p.abrile ?;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T12:03:38+0100;
2543-1431;megaticho;http://www.wikidata.org/wiki/Q7917116;VATHY;37.7578;26.9781;VERIFIED;ada;2015-02-13T12:04:37+0100;
2544-1433;porto san zorzi;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T12:05:12+0100;
2545-1433;ghya;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:01:01+0100;
2546-1434;corente;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:03:25+0100;
2547-1434;portus longus;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:03:54+0100;
2548-1435;sco nicola;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:04:30+0100;
2549-1436;porto de eneo;http://www.wikidata.org/wiki/Q610751;ЕНОС;40.7333;26.0667;VERIFIED;ada;2015-02-13T13:05:25+0100;
2550-1437;geronda;;;;;AMBIGUOUS;ada;2015-02-13T13:06:52+0100;
2551-1439;tarsa / carsa;http://www.wikidata.org/wiki/Q134287;TARSUS;36.9167;34.9;VERIFIED;ada;2015-02-13T13:07:53+0100;
2552-1439;clarus mons;caput;;;;NO_SUITABLE_MATCH;;ada;2015-02-13T13:08:41+0100
2553-1439;chiopasto p.;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:10:01+0100;
2554-1439;c.di ferimta;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:10:21+0100;
2555-1439;basilea portus;http://pleiades.stoa.org/places/658402;*Basileia;36.1521;36.2521;VERIFIED;ada;2015-02-13T13:12:57+0100;
2556-1440;yconium civ.;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:13:18+0100;
2557-1441;p.venesiano;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:13:48+0100;
2558-1443;quir pastor;;;;;AMBIGUOUS;ada;2015-02-13T13:14:23+0100;
2559-1443;p.randia;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:14:50+0100;
2560-1446;g.de satalia;http://www.wikidata.org/wiki/Q81598;ANTALIJOS ĮLANKA;36.5;31;VERIFIED;ada;2015-02-13T13:16:08+0100;
2561-1451;salmonde ?;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:17:05+0100;
2562-1458;spurie;http://pleiades.stoa.org/places/648596;Celenderis;36.1443;33.3237;VERIFIED;ada;2015-02-13T13:19:35+0100;
2563-1460;c.namor / c.nomes;http://pleiades.stoa.org/places/648557;Anemurium;36.0246;32.8046;VERIFIED;ada;2015-02-13T13:21:04+0100;
2564-1462;camarlese;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:21:28+0100;
2565-1466;s.tadero / theodoro;;;;;AMBIGUOUS;ada;2015-02-13T13:22:05+0100;
2566-1467;fica portus;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:22:25+0100;
2567-1467;carmedensis;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:22:36+0100;
2568-1467;san tomado;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:22:50+0100;
2569-1468;p.canani ?;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:23:05+0100;
2570-1468;cala;http://www.wikidata.org/wiki/Q732201;GÖKSU;36.296;34.048;VERIFIED;ada;2015-02-13T13:24:44+0100;
2571-1468;lugiales;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:25:10+0100;
2572-1468;portu calamira;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:25:29+0100;
2573-1472;cidnus fl.;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:25:52+0100;
2574-1476;foce de bocça;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:26:23+0100;
2575-1477;saline;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:26:39+0100;
2576-1477;lacamar de …;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:26:57+0100;
2577-1479;g.de armenia;http://www.wikidata.org/wiki/Q939243;尤穆爾塔勒克;36.7692;35.7967;VERIFIED;ada;2015-02-13T13:27:21+0100;
2578-1479;g.de laiaso;http://www.wikidata.org/wiki/Q939243;尤穆爾塔勒克;36.7692;35.7967;VERIFIED;ada;2015-02-13T13:28:11+0100;
2579-1480;isicus sinus;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:29:09+0100;
2580-1480;portella castr;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:29:32+0100;
2581-1482;alexandreta;http://www.wikidata.org/wiki/Q174341;ALEXANDRETTE;36.5833;36.3167;VERIFIED;ada;2015-02-13T13:30:08+0100;
2582-1483;candelona;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:30:46+0100;
2583-1486;seleucia;http://pleiades.stoa.org/places/658483;Hydatos Potamoi/Seleukeia Pieria;36.1181;35.936;VERIFIED;ada;2015-02-13T13:31:33+0100;
2584-1487;p.vechio;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:32:00+0100;
2585-1489;passera;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:32:18+0100;
2586-1491;faxere / ferexe;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:33:53+0100;
2587-1494;sco allexio;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:34:23+0100;
2588-1494;ciba;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:34:47+0100;
2589-1494;belde;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:34:58+0100;
2590-1496;zibelle / gibele;http://pleiades.stoa.org/places/668250;Gabala;35.3597;35.9214;VERIFIED;ada;2015-02-13T13:36:04+0100;
2591-1502;[l]arca;http://pleiades.stoa.org/places/668198;Arca/Herakleia en Phoinike/Caesarea ad Libanum;34.5313;36.047;VERIFIED;ada;2015-02-13T13:38:04+0100;
2592-1502;g.de tripolli;http://www.wikidata.org/wiki/Q168954;TRIPOLI;34.4333;35.8333;VERIFIED;ada;2015-02-13T13:39:26+0100;
2593-1506;cauo del poggio / pozo;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:40:10+0100;
2594-1507;pondico;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:40:27+0100;
2595-1507;aribe ?;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:40:56+0100;
2596-1509;vadro;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:41:11+0100;
2597-1510;porto bianco;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:41:41+0100;
2598-1510;nicolla;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:42:05+0100;
2599-1510;naral[-bello]?;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:42:26+0100;
2600-1511;cheu;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:43:16+0100;
2601-1512;tauilla;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:43:28+0100;
2602-1520;caifaco / scafaso;http://www.wikidata.org/wiki/Q41621;ハイフア;32.8;34.9833;VERIFIED;ada;2015-02-13T13:44:44+0100;
2603-1522;li canale;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:45:19+0100;
2604-1528;dechin;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:45:39+0100;
2605-1531;plaio / plage;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:46:21+0100;
2606-1534;la costa;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:46:50+0100;
2607-1535;LARISSA / rixa;http://pleiades.stoa.org/places/688016;Rhinocolura;31.1118;33.7969;VERIFIED;ada;2015-02-13T13:47:57+0100;
2608-1537;cauo degalla / gallo;;;;;NO_SUITABLE_MATCH;ada;2015-02-13T13:50:43+0100;
2609-1538;salina;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:54:23+0100;
2610-1538;valar;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:54:25+0100;
2611-1538;niera;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:54:37+0100;
2612-1538;casamon;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:54:45+0100;
2613-1540;scarg[nere] de … ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:54:47+0100;
2614-1540;[ ]aratia;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:54:48+0100;
2615-1543;chalixene;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:55:06+0100;
2616-1544;salina;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:55:07+0100;
2617-1545;basucaria;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:55:14+0100;
2618-1549;foe / ffay;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:55:29+0100;
2619-1549;isula de resico;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:55:37+0100;
2620-1550;rosseto;http://www.wikidata.org/wiki/Q12197893;;31.4392;30.39;VERIFIED;pau;2015-02-13T13:55:51+0100;
2621-1553;c.de bechieri;http://www.wikidata.org/wiki/Q139773;KANOPUS;31.3167;30.0667;VERIFIED;pau;2015-02-13T13:56:02+0100;
2622-1554;sco marco;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:56:05+0100;
2623-1555;alessandria vechia;http://pleiades.stoa.org/places/727070;Alexandria;31.1954;29.9041;VERIFIED;pau;2015-02-13T13:56:41+0100;
2624-1556;[ ] de cauo de alesandria;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:56:43+0100;
2625-1556;porto de lo faro;http://www.wikidata.org/wiki/Q87;सिकन्दरिया;31.2;29.9167;VERIFIED;pau;2015-02-13T13:56:57+0100;
2626-1556;porto vechio / p.ueio;http://www.wikidata.org/wiki/Q87;सिकन्दरिया;31.2;29.9167;VERIFIED;pau;2015-02-13T13:57:27+0100;
2627-1556;farillion;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:57:42+0100;
2628-1559;monastaraqui;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T14:06:46+0100;
2629-1564;c.bianco;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T14:06:48+0100;
2630-1566;casaro;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T14:06:49+0100;
2631-1567;raselchinisie;http://pleiades.stoa.org/places/716573;Hermaia Akron;31.247;27.8543;VERIFIED;pau;2015-02-13T14:07:14+0100;
2632-1567;cauo de leca;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T14:07:17+0100;
2633-1568;fasallam;http://pleiades.stoa.org/places/716585;Ladamantia;31.19;27.6316;VERIFIED;pau;2015-02-13T14:07:33+0100;
2634-1570;porto elmo;http://pleiades.stoa.org/places/716626;Pythis/Artos Akron;31.364;27.3534;VERIFIED;pau;2015-02-13T14:07:44+0100;
2635-1571;portus pisanus;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T14:08:10+0100;
2636-1572;zerchon;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T19:26:55+0100;
2637-1574;sallones / salonef;http://pleiades.stoa.org/places/716642;Tyndareioi Inss.;31.5203;26.6392;VERIFIED;pau;2015-02-13T19:27:20+0100;
2638-1574;zafon;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T19:27:45+0100;
2639-1579;p.solimano;http://pleiades.stoa.org/places/716540;Catabathmus Maior/Plynos Limen/Tetrapyrgia;31.5527;25.1526;VERIFIED;pau;2015-02-13T19:28:02+0100;
2640-1584;casaron;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T19:28:33+0100;
2641-1585;isolla bombe / bunbe;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T19:28:43+0100;
2642-1585;marsamua;http://pleiades.stoa.org/places/373732;Apollonia/Sozousa;32.9024;21.9705;VERIFIED;pau;2015-02-13T19:29:29+0100;
2643-1586;i.de caselli / cauilla;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T19:29:34+0100;
2644-1589;scoi de barda;http://www.wikidata.org/wiki/Q1920408;MENELAUS PORTUS;32.3333;23.05;VERIFIED;pau;2015-02-13T19:29:46+0100;
2645-1589;nasi;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T19:30:00+0100;
2646-1590;salline / salmes;http://www.wikidata.org/wiki/Q48212;საბხატ-გუზაილი;29.8333;19.75;VERIFIED;pau;2015-02-13T19:30:23+0100;
2647-1592;posa;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T19:30:31+0100;
2648-1592;berchera;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T19:30:40+0100;
2649-1593;dernia portus;http://pleiades.stoa.org/places/373780;Darnis;32.7634;22.6392;VERIFIED;pau;2015-02-13T19:30:54+0100;
2650-1593;mar ?;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:47:17+0100;
2651-1596;c.de bonandrea;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:48:03+0100;
2652-1596;silve;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:48:06+0100;
2653-1599;doera;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:48:19+0100;
2654-1600;lananea / lanea;http://www.wikidata.org/wiki/Q5648241;HANIYA;32.8411;21.5208;VERIFIED;pau;2015-02-13T13:48:36+0100;
2655-1600;casaro;;;;;NO_SUITABLE_MATCH;pau;2015-02-13T13:49:15+0100;
